"","db","query","class","order","family","genus"
"8649","itis","Stipecampus cristatus","Teleostei","Gasterosteiformes","Syngnathidae","Stipecampus"
"8650","itis","Stigmatopora argus","Teleostei","Gasterosteiformes","Syngnathidae","Stigmatopora"
"8651","itis","Stigmatopora macropterygia","Teleostei","Gasterosteiformes","Syngnathidae","Stigmatopora"
"8652","itis","Stigmatopora narinosa",NA,NA,NA,NA
"8653","itis","Stigmatopora nigra","Teleostei","Gasterosteiformes","Syngnathidae","Stigmatopora"
"8654","itis","Haliichthys taeniophorus","Teleostei","Gasterosteiformes","Syngnathidae","Haliichthys"
"8655","itis","Pteropsaron longipinnis",NA,NA,NA,NA
"8656","itis","Pteropsaron springeri",NA,NA,NA,NA
"8657","itis","Polydactylus persicus","Teleostei","Perciformes","Polynemidae","Polydactylus"
"8658","itis","Xenisthmus balius","Teleostei","Perciformes","Xenisthmidae","Xenisthmus"
"8659","itis","Paramonacanthus arabicus","Teleostei","Tetraodontiformes","Monacanthidae","Paramonacanthus"
"8660","itis","Upeneus oligospilus",NA,NA,NA,NA
"8661","itis","Sillago arabica","Teleostei","Perciformes","Sillaginidae","Sillago"
"8662","itis","Sillago attenuata","Teleostei","Perciformes","Sillaginidae","Sillago"
"8663","itis","Parapterois macrura","Teleostei","Scorpaeniformes","Scorpaenidae","Parapterois"
"8664","itis","Parona signata","Teleostei","Perciformes","Carangidae","Parona"
"8665","itis","Rhinopias eschmeyeri","Teleostei","Scorpaeniformes","Scorpaenidae","Rhinopias"
"8666","itis","Scorpaenodes investigatoris","Teleostei","Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"8667","itis","Scorpaenodes muciparus","Teleostei","Scorpaeniformes","Scorpaenidae","Scorpaenodes"
"8668","itis","Cociella somaliensis","Teleostei","Scorpaeniformes","Platycephalidae","Cociella"
"8669","itis","Scorpaenopsis cotticeps","Teleostei","Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"8670","itis","Scorpaenopsis lactomaculata","Teleostei","Scorpaeniformes","Scorpaenidae","Scorpaenopsis"
"8671","itis","Ungusurculus philippinensis",NA,NA,NA,NA
"8672","itis","Psychrolutes macrocephalus","Teleostei","Scorpaeniformes","Psychrolutidae","Psychrolutes"
"8673","itis","Sebastes capensis","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes"
"8674","itis","Choridactylus natalensis","Teleostei","Scorpaeniformes","Scorpaenidae","Choridactylus"
"8675","itis","Inimicus filamentosus","Teleostei","Scorpaeniformes","Scorpaenidae","Inimicus"
"8676","itis","Inimicus sinensis","Teleostei","Scorpaeniformes","Scorpaenidae","Inimicus"
"8677","itis","Minous coccineus","Teleostei","Scorpaeniformes","Scorpaenidae","Minous"
"8678","itis","Synanceia horrida","Teleostei","Scorpaeniformes","Scorpaenidae","Synanceia"
"8679","itis","Synanceia verrucosa","Teleostei","Scorpaeniformes","Scorpaenidae","Synanceia"
"8680","itis","Trachicephalus uranoscopus","Teleostei","Scorpaeniformes","Scorpaenidae","Trachicephalus"
"8681","itis","Paracentropogon longispinis","Teleostei","Scorpaeniformes","Scorpaenidae","Paracentropogon"
"8682","itis","Mustelus lenticulatus","Chondrichthyes","Carcharhiniformes","Triakidae","Mustelus"
"8683","itis","Apristurus exsanguis","Chondrichthyes","Carcharhiniformes","Scyliorhinidae","Apristurus"
"8684","itis","Dipturus innominatus","Chondrichthyes","Rajiformes","Rajidae","Dipturus"
"8685","itis","Etmopterus caudistigmus","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus"
"8686","itis","Etmopterus pseudosqualiolus","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus"
"8687","itis","Gollum attenuatus","Chondrichthyes","Carcharhiniformes","Pseudotriakidae","Gollum"
"8688","itis","Hydrolagus bemisi","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus"
"8689","itis","Hydrolagus novaezealandiae","Chondrichthyes","Chimaeriformes","Chimaeridae","Hydrolagus"
"8690","itis","Typhlonarke aysoni","Chondrichthyes","Torpediniformes","Narkidae","Typhlonarke"
"8691","itis","Bythaelurus dawsoni",NA,NA,NA,NA
"8692","itis","Urolophus deforgesi",NA,NA,NA,NA
"8693","itis","Urolophus neocaledoniensis",NA,NA,NA,NA
"8694","itis","Urolophus papilio",NA,NA,NA,NA
"8695","itis","Squalus raoulensis","Chondrichthyes","Squaliformes","Squalidae","Squalus"
"8696","itis","Parmaturus albimarginatus",NA,NA,NA,NA
"8697","itis","Parmaturus albipenis",NA,NA,NA,NA
"8698","itis","Asymbolus galacticus",NA,NA,NA,NA
"8699","itis","Galeus priapus",NA,NA,NA,NA
"8700","itis","Squalus griffini","Chondrichthyes","Squaliformes","Squalidae","Squalus"
"8701","itis","Richardsonichthys leucogaster","Teleostei","Scorpaeniformes","Scorpaenidae","Richardsonichthys"
"8702","itis","Snyderina guentheri","Teleostei","Scorpaeniformes","Scorpaenidae","Snyderina"
"8703","itis","Dactyloscopus elongatus",NA,NA,NA,NA
"8704","itis","Neotrygon orientalis",NA,NA,NA,NA
"8705","itis","Taeniura lymma","Chondrichthyes","Myliobatiformes","Dasyatidae","Taeniura"
"8706","itis","Himantura australis",NA,NA,NA,NA
"8707","itis","Apristurus garricki",NA,NA,NA,NA
"8708","itis","Tetronarce nobiliana",NA,NA,NA,NA
"8709","itis","Tetronarce occidentalis",NA,NA,NA,NA
"8710","itis","Bathyraja leucomelanos",NA,NA,NA,NA
"8711","itis","Bathyraja pacifica",NA,NA,NA,NA
"8712","itis","Notoraja alisae",NA,NA,NA,NA
"8713","itis","Notoraja fijiensis",NA,NA,NA,NA
"8714","itis","Notoraja inusitata",NA,NA,NA,NA
"8715","itis","Notoraja longiventralis",NA,NA,NA,NA
"8716","itis","Chimaera carophila",NA,NA,NA,NA
"8717","itis","Etmopterus viator",NA,NA,NA,NA
"8718","itis","Apristurus australis","Chondrichthyes","Carcharhiniformes","Scyliorhinidae","Apristurus"
"8719","itis","Eviota springeri",NA,NA,NA,NA
"8720","itis","Eviota notata",NA,NA,NA,NA
"8721","itis","Siganus insomnis","Teleostei","Perciformes","Siganidae","Siganus"
"8722","itis","Siganus puelloides","Teleostei","Perciformes","Siganidae","Siganus"
"8723","itis","Siganus stellatus","Teleostei","Perciformes","Siganidae","Siganus"
"8724","itis","Siganus sutor","Teleostei","Perciformes","Siganidae","Siganus"
"8725","itis","Siganus virgatus","Teleostei","Perciformes","Siganidae","Siganus"
"8726","itis","Chelidoperca investigatoris","Teleostei","Perciformes","Serranidae","Chelidoperca"
"8727","itis","Chelidoperca occipitalis","Teleostei","Perciformes","Serranidae","Chelidoperca"
"8728","itis","Diploprion drachi","Teleostei","Perciformes","Serranidae","Diploprion"
"8729","itis","Liopropoma africanum","Teleostei","Perciformes","Serranidae","Liopropoma"
"8730","itis","Meganthias natalensis",NA,NA,NA,NA
"8731","itis","Nemanthias carberryi","Teleostei","Perciformes","Serranidae","Nemanthias"
"8732","itis","Odontanthias caudicinctus",NA,NA,NA,NA
"8733","itis","Plectranthias gardineri","Teleostei","Perciformes","Serranidae","Plectranthias"
"8734","itis","Plectranthias pelicieri","Teleostei","Perciformes","Serranidae","Plectranthias"
"8735","itis","Pogonoperca ocellata","Teleostei","Perciformes","Serranidae","Pogonoperca"
"8736","itis","Pseudanthias bimaculatus","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8737","itis","Pseudanthias connelli","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8738","itis","Pseudanthias conspicuus","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8739","itis","Pseudanthias evansi","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8740","itis","Pseudanthias lunulatus","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8741","itis","Pseudanthias marcia","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8742","itis","Pseudanthias pulcherrimus","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8743","itis","Pseudanthias taeniatus","Teleostei","Perciformes","Serranidae","Pseudanthias"
"8744","itis","Rabaulichthys stigmaticus","Teleostei","Perciformes","Serranidae","Rabaulichthys"
"8745","itis","Serranus novemcinctus","Teleostei","Perciformes","Serranidae","Serranus"
"8746","itis","Suttonia suttoni","Teleostei","Perciformes","Serranidae","Suttonia"
"8747","itis","Apocryptes bato","Teleostei","Perciformes","Gobiidae","Apocryptes"
"8748","itis","Caffrogobius agulhensis","Teleostei","Perciformes","Gobiidae","Caffrogobius"
"8749","itis","Caffrogobius caffer","Teleostei","Perciformes","Gobiidae","Caffrogobius"
"8750","itis","Caffrogobius gilchristi","Teleostei","Perciformes","Gobiidae","Caffrogobius"
"8751","itis","Caffrogobius natalensis","Teleostei","Perciformes","Gobiidae","Caffrogobius"
"8752","itis","Coryogalops bulejiensis","Teleostei","Perciformes","Gobiidae","Coryogalops"
"8753","itis","Coryogalops sordidus",NA,NA,NA,NA
"8754","itis","Ego zebra","Teleostei","Perciformes","Gobiidae","Ego"
"8755","itis","Eviota bipunctata",NA,NA,NA,NA
"8756","itis","Eviota mikiae","Teleostei","Perciformes","Gobiidae","Eviota"
"8757","itis","Eviota nigripinna","Teleostei","Perciformes","Gobiidae","Eviota"
"8758","itis","Hetereleotris apora","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8759","itis","Hetereleotris caminata","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8760","itis","Hetereleotris kenyae","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8761","itis","Hetereleotris margaretae","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8762","itis","Hetereleotris nebulofasciata","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8763","itis","Hetereleotris poecila","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8764","itis","Hetereleotris tentaculata","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8765","itis","Hetereleotris zanzibarensis","Teleostei","Perciformes","Gobiidae","Hetereleotris"
"8766","itis","Abudefduf troschelii","Teleostei","Perciformes","Pomacentridae","Abudefduf"
"8767","itis","Sacura boulengeri","Teleostei","Perciformes","Serranidae","Sacura"
"8768","itis","Omox lupus","Teleostei","Perciformes","Blenniidae","Omox"
"8769","itis","Pseudochromis chrysospilus",NA,NA,NA,NA
"8770","itis","Pseudochromis socotraensis",NA,NA,NA,NA
"8771","itis","Apristurus nakayai",NA,NA,NA,NA
"8772","itis","Obliquogobius cometes","Teleostei","Perciformes","Gobiidae","Obliquogobius"
"8773","itis","Oxyurichthys notonema","Teleostei","Perciformes","Gobiidae","Oxyurichthys"
"8774","itis","Oxyurichthys petersii",NA,NA,NA,NA
"8775","itis","Periophthalmus chrysospilos","Teleostei","Perciformes","Gobiidae","Periophthalmus"
"8776","itis","Pleurosicya annandalei","Teleostei","Perciformes","Gobiidae","Pleurosicya"
"8777","itis","Scartelaos histophorus","Teleostei","Perciformes","Gobiidae","Scartelaos"
"8778","itis","Tomiyamichthys praealta",NA,NA,NA,NA
"8779","itis","Trimma barralli","Teleostei","Perciformes","Gobiidae","Trimma"
"8780","itis","Trimma bisella","Teleostei","Perciformes","Gobiidae","Trimma"
"8781","itis","Trimma corallinum",NA,NA,NA,NA
"8782","itis","Trimma flammeum","Teleostei","Perciformes","Gobiidae","Trimma"
"8783","itis","Trimma flavicaudatum",NA,NA,NA,NA
"8784","itis","Trimma haima","Teleostei","Perciformes","Gobiidae","Trimma"
"8785","itis","Trimma mendelssohni","Teleostei","Perciformes","Gobiidae","Trimma"
"8786","itis","Trimma sheppardi","Teleostei","Perciformes","Gobiidae","Trimma"
"8787","itis","Trimma volcana","Teleostei","Perciformes","Gobiidae","Trimma"
"8788","itis","Trimmatom pharus","Teleostei","Perciformes","Gobiidae","Trimmatom"
"8789","itis","Aspasmodes briggsi","Teleostei","Perciformes","Gobiesocidae","Aspasmodes"
"8790","itis","Diplecogaster megalops","Teleostei","Perciformes","Gobiesocidae","Diplecogaster"
"8791","itis","Lepadichthys coccinotaenia","Teleostei","Perciformes","Gobiesocidae","Lepadichthys"
"8792","itis","Lepadichthys lineatus","Teleostei","Perciformes","Gobiesocidae","Lepadichthys"
"8793","itis","Epinephelus kupangensis",NA,NA,NA,NA
"8794","itis","Cosmocampus elucens","Teleostei","Gasterosteiformes","Syngnathidae","Cosmocampus"
"8795","itis","Diaphus burtoni","Teleostei","Myctophiformes","Myctophidae","Diaphus"
"8796","itis","Pomadasys commersonnii","Teleostei","Perciformes","Haemulidae","Pomadasys"
"8797","itis","Uncisudis advena","Teleostei","Aulopiformes","Paralepididae","Uncisudis"
"8798","itis","Lophotus capellei","Teleostei","Lampriformes","Lophotidae","Lophotus"
"8799","itis","Hoplostethus robustispinus",NA,NA,NA,NA
"8800","itis","Ataxolepis apus","Teleostei","Stephanoberyciformes","Megalomycteridae","Ataxolepis"
"8801","itis","Plectorhinchus playfairi","Teleostei","Perciformes","Haemulidae","Plectorhinchus"
"8802","itis","Pomadasys furcatus","Teleostei","Perciformes","Haemulidae","Pomadasys"
"8803","itis","Himantolophus mauli","Teleostei","Lophiiformes","Himantolophidae","Himantolophus"
"8804","itis","Linophryne arcturi","Teleostei","Lophiiformes","Linophrynidae","Linophryne"
"8805","itis","Linophryne brevibarbata","Teleostei","Lophiiformes","Linophrynidae","Linophryne"
"8806","itis","Linophryne macrodon","Teleostei","Lophiiformes","Linophrynidae","Linophryne"
"8807","itis","Halieutichthys caribbaeus",NA,NA,NA,NA
"8808","itis","Halieutaea fitzsimonsi","Teleostei","Lophiiformes","Ogcocephalidae","Halieutaea"
"8809","itis","Oneirodes thysanema","Teleostei","Lophiiformes","Oneirodidae","Oneirodes"
"8810","itis","Puck pinnata","Teleostei","Lophiiformes","Oneirodidae","Puck"
"8811","itis","Lasiognathus beebei","Teleostei","Lophiiformes","Thaumatichthyidae","Lasiognathus"
"8812","itis","Conger orbignianus","Teleostei","Anguilliformes","Congridae","Conger"
"8813","itis","Vanderhorstia delagoae","Teleostei","Perciformes","Gobiidae","Vanderhorstia"
"8814","itis","Periophthalmus minutus","Teleostei","Perciformes","Gobiidae","Periophthalmus"
"8815","itis","Ateleopus indicus","Teleostei","Ateleopodiformes","Ateleopodidae","Ateleopus"
"8816","itis","Ijimaia plicatellus","Teleostei","Ateleopodiformes","Ateleopodidae","Ijimaia"
"8817","itis","Anotopterus nikparini","Teleostei","Aulopiformes","Paralepididae","Anotopterus"
"8818","itis","Anotopterus vorax","Teleostei","Aulopiformes","Paralepididae","Anotopterus"
"8819","itis","Aulopus bajacali","Teleostei","Aulopiformes","Aulopidae","Aulopus"
"8820","itis","Hime curtirostris",NA,NA,NA,NA
"8821","itis","Hime diactithrix",NA,NA,NA,NA
"8822","itis","Hime pyrhistion",NA,NA,NA,NA
"8823","itis","Latropiscis purpurissatus",NA,NA,NA,NA
"8824","itis","Leptaulopus damasi",NA,NA,NA,NA
"8825","itis","Bathysauroides gigas","Teleostei","Aulopiformes","Bathysauridae","Bathysauroides"
"8826","itis","Chlorophthalmus acutifrons","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8827","itis","Chlorophthalmus albatrossis","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8828","itis","Chlorophthalmus brasiliensis","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8829","itis","Chlorophthalmus corniger","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8830","itis","Chlorophthalmus mento","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8831","itis","Chlorophthalmus nigromarginatus","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8832","itis","Chlorophthalmus pectoralis","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8833","itis","Chlorophthalmus proridens","Teleostei","Aulopiformes","Chlorophthalmidae","Chlorophthalmus"
"8834","itis","Coccorella atrata","Teleostei","Aulopiformes","Evermannellidae","Coccorella"
"8835","itis","Evermannella ahlstromi","Teleostei","Aulopiformes","Evermannellidae","Evermannella"
"8836","itis","Evermannella indica","Teleostei","Aulopiformes","Evermannellidae","Evermannella"
"8837","itis","Evermannella megalops","Teleostei","Aulopiformes","Evermannellidae","Evermannella"
"8838","itis","Bathymicrops brevianalis","Teleostei","Aulopiformes","Ipnopidae","Bathymicrops"
"8839","itis","Bathypterois bigelowi","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8840","itis","Bathypterois filiferus","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8841","itis","Bathypterois guentheri","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8842","itis","Bathypterois insularum","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8843","itis","Bathypterois longifilis","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8844","itis","Bathypterois parini","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8845","itis","Bathypterois pectinatus","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8846","itis","Bathypterois perceptor","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8847","itis","Bathypterois ventralis","Teleostei","Aulopiformes","Ipnopidae","Bathypterois"
"8848","itis","Bathysauropsis gracilis","Teleostei","Aulopiformes","Ipnopidae","Bathysauropsis"
"8849","itis","Bathysauropsis malayanus","Teleostei","Aulopiformes","Ipnopidae","Bathysauropsis"
"8850","itis","Ipnops meadi","Teleostei","Aulopiformes","Ipnopidae","Ipnops"
"8851","itis","Ipnops murrayi","Teleostei","Aulopiformes","Ipnopidae","Ipnops"
"8852","itis","Ahliesaurus brevis","Teleostei","Aulopiformes","Notosudidae","Ahliesaurus"
"8853","itis","Scopelosaurus adleri","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus"
"8854","itis","Scopelosaurus ahlstromi","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus"
"8855","itis","Scopelosaurus craddocki","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus"
"8856","itis","Scopelosaurus hamiltoni","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus"
"8857","itis","Scopelosaurus harryi","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus"
"8858","itis","Scopelosaurus hoedti","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus"
